dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.9579492807388306,0.9192924499511719,0.9679860472679138,0.9481185674667358,0.9962406158447266,6652.0,220.0,364.0,58300.0,malignant,unetpp
0.6169271469116211,0.44605544209480286,0.47448399662971497,0.8815844655036926,0.8810106515884399,6276.0,6951.0,843.0,51466.0,malignant,unetpp
0.8695506453514099,0.7692079544067383,0.7794825434684753,0.983152449131012,0.9300025105476379,12955.0,3665.0,222.0,48694.0,malignant,unetpp
0.9100770950317383,0.8349921703338623,0.9590854644775391,0.8658337593078613,0.998932421207428,1594.0,68.0,247.0,63627.0,malignant,unetpp
0.8461443781852722,0.733319103717804,0.8263271450996399,0.8669354915618896,0.9882568717002869,3440.0,723.0,528.0,60845.0,malignant,unetpp
0.9145201444625854,0.8425030708312988,0.8940171003341675,0.9359856843948364,0.9861683249473572,6799.0,806.0,465.0,57466.0,malignant,unetpp
0.09138942509889603,0.047882698476314545,0.08755151182413101,0.09557925164699554,0.6226383447647095,1721.0,17936.0,16285.0,29594.0,malignant,unetpp
0.7941599488258362,0.6585947275161743,0.6804397106170654,0.9535192847251892,0.9727056622505188,3590.0,1686.0,175.0,60085.0,malignant,unetpp
0.8388076424598694,0.7223675847053528,0.8350028395652771,0.8426473140716553,0.9855207204818726,4418.0,873.0,825.0,59420.0,malignant,unetpp
0.8967674374580383,0.8128544688224792,0.9454397559165955,0.852861225605011,0.9870962500572205,11610.0,670.0,2003.0,51253.0,malignant,unetpp
0.7141953110694885,0.555446207523346,0.9810701012611389,0.5614636540412903,0.9958688020706177,10158.0,196.0,7934.0,47248.0,malignant,unetpp
0.8068196773529053,0.676192581653595,0.7055045962333679,0.9421133399009705,0.9793804287910461,3076.0,1284.0,189.0,60987.0,malignant,unetpp
0.760157585144043,0.613108217716217,0.6184981465339661,0.9859853982925415,0.9664632678031921,3377.0,2083.0,48.0,60028.0,malignant,unetpp
0.9641854166984558,0.9308475255966187,0.9678306579589844,0.9605675935745239,0.9959798455238342,7040.0,234.0,289.0,57973.0,malignant,unetpp
0.7623869180679321,0.6160139441490173,0.6231731176376343,0.9816920757293701,0.9654453992843628,3539.0,2140.0,66.0,59791.0,malignant,unetpp
0.9458745121955872,0.8973073363304138,0.9132488965988159,0.9809175729751587,0.9924269914627075,4832.0,459.0,94.0,60151.0,malignant,unetpp
0.25936269760131836,0.14900445938110352,0.9522812962532043,0.1501253843307495,0.9977372884750366,2275.0,114.0,12879.0,50268.0,malignant,unetpp
0.9694238901138306,0.9406620860099792,0.9810009598731995,0.9581168293952942,0.996880829334259,9036.0,175.0,395.0,55930.0,malignant,unetpp
4.528985519947071e-10,4.528985519947071e-10,4.528985519947071e-10,1.0,0.96630859375,0.0,2208.0,0.0,63328.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
3.952568938814238e-09,3.952568938814238e-09,3.952568938814238e-09,1.0,0.9961395263671875,0.0,253.0,0.0,65283.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
3.7369207728232823e-10,3.7369207728232823e-10,3.7369207728232823e-10,1.0,0.95916748046875,0.0,2676.0,0.0,62860.0,normal,unetpp
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unetpp
4.999997713639459e-07,4.999997713639459e-07,4.999997713639459e-07,1.0,0.999969482421875,0.0,2.0,0.0,65534.0,normal,unetpp
