dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
3.5842293577559303e-09,3.5842293577559303e-09,3.5842293577559303e-09,1.0,0.9957427978515625,0.0,279.0,0.0,65257.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
3.4048347474779916e-10,3.4048347474779916e-10,3.4048347474779916e-10,1.0,0.9551849365234375,0.0,2937.0,0.0,62599.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
4.490345872909529e-10,4.490345872909529e-10,4.490345872909529e-10,1.0,0.9660186767578125,0.0,2227.0,0.0,63309.0,normal,attention_unet
