dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.44736188650131226,0.28813016414642334,0.9077699184417725,0.2968193292617798,0.9909293055534363,4498.0,457.0,10656.0,49925.0,malignant,unet
0.973320484161377,0.9480275511741638,0.9836491346359253,0.9632064700126648,0.997308611869812,9084.0,151.0,347.0,55954.0,malignant,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
4.291845545623119e-09,4.291845545623119e-09,4.291845545623119e-09,1.0,0.9964447021484375,0.0,233.0,0.0,65303.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,unet
